4974,2
4994,1
4998,1
5004,1
5009,1
5016,1
5033,1
5042,1
5059,1
5066,1
5072,1
5076,1
5082,1
5103,1
5133,1
5138,1
5144,1
5161,1
5196,1
5199,1
5215,1
5217,1
5219,1
5236,1
5237,1
5248,1
5256,1
5258,1
5313,2
5315,1
5318,1
5323,1
5357,1
5362,1
5366,1
5369,1
5391,1
5402,1
5421,1
5424,1
5429,1
5449,1
5463,1
5470,1
5472,1
5474,1
5498,1
5512,1
5520,1
5528,1
5542,1
5544,2
5548,2
5553,1
5555,1
5561,1
5564,2
5581,1
5583,1
5593,1
5597,1
5610,1
5640,1
5676,1
5685,1
5688,1
5713,1
5716,1
5723,1
5742,1
5746,1
5751,1
5753,1
5765,1
5777,1
5782,1
5815,1
5844,1
5846,1
5848,1
5849,1
5857,1
5861,1
5868,1
5874,1
5876,1
5877,1
5897,1
5912,1
5923,1
5930,1
5931,2
5975,1
5978,1
5983,1
5991,1
5992,1
5999,2
6000,2
6001,1
6015,1
6019,1
6022,1
6026,1
6039,1
6042,1
6064,1
6079,1
6111,1
6114,1
6119,1
6126,2
6128,2
6133,1
6134,1
6155,1
6183,1
6198,1
6201,1
6215,1
6216,1
6227,1
6267,1
6271,1
6290,2
6304,1
6305,2
6314,1
6341,1
6379,1
6382,1
6443,1
6447,1
6463,1
6478,1
6493,1
6525,1
6545,1
6552,1
6559,1
6570,2
6574,1
6579,1
6611,1
6620,1
6626,1
6638,1
6642,1
6646,1
6653,1
6657,1
6664,1
6673,1
6690,1
6709,1
6717,1
6728,1
6729,1
6763,1
6796,1
6800,2
6827,1
6848,1
6872,1
6888,1
6890,1
6894,1
6899,1
6914,1
6933,1
6934,1
6940,1
6945,1
6956,1
6958,1
6980,1
6990,1
7001,1
7003,1
7016,1
7060,1
7068,1
7098,1
7104,1
7119,1
7128,1
7137,1
7149,1
7167,1
7171,1
7222,1
7225,1
7228,1
7239,1
7243,1
7245,1
7252,1
7255,1
7294,1
7300,1
7305,1
7321,1
7325,1
7346,1
7354,1
7355,1
7368,1
7386,1
7388,1
7398,1
7432,1
7433,1
7501,1
7503,1
7504,1
7538,1
7547,1
7549,2
7550,1
7551,1
7552,1
7574,1
7670,1
7684,1
7698,1
7706,1
7725,1
7734,1
7735,1
7739,1
7771,1
7778,1
7797,1
7823,1
7835,1
7854,1
7871,1
7888,1
7916,2
7988,1
7995,1
8001,1
8023,1
8029,1
8042,1
8055,1
8062,1
8092,1
8124,1
8141,1
8146,1
8151,1
8162,1
8179,1
8194,1
8200,1
8204,1
8207,1
8217,1
8220,1
8241,1
8281,1
8308,1
8336,1
8360,1
8365,1
8373,1
8419,1
8450,1
8455,1
8481,1
8508,1
8546,1
8590,1
8594,1
8603,1
8640,1
8690,1
8705,1
8706,1
8715,1
8716,1
8723,1
8739,1
8754,1
8778,2
8792,1
8806,1
8828,1
8906,1
8932,1
8938,1
8947,1
8955,1
8964,1
8983,2
9003,1
9012,1
9015,1
9050,1
9060,1
9066,1
9072,1
9085,1
9138,1
9149,1
9176,1
9246,1
9387,1
9423,1
9453,1
9540,1
9702,1
9747,1
9770,1
9838,1
9850,1
10174,1
10203,1
